FIPS_COUNTY,State,state,climate,POP,AGE_GR0,AGE_GR1,AGE_GR2,AGE_GR3,AGE_GR4,MALE,AFFGEOID,HISPANIC,ASIAN_ALL,BLACK_NH,BLACK_ALL,WHITE_NH,WHITE_ALL,POVERTY,EDU,POP_DENSITY,ATKINSON,CORRRATIO,cases_WAVE1,deaths_WAVE1,cases_rate_WAVE1,deaths_rate_WAVE1,cases_WAVE2,deaths_WAVE2,cases_rate_WAVE2,deaths_rate_WAVE2,cases_WAVE3,deaths_WAVE3,cases_rate_WAVE3,deaths_rate_WAVE3
37175,37,North Carolina,Southeast,33513,1.216900904,0.245755379,0.27684779,0.249485274,0.040700624,0.478769433,0500000US37175,0.032524692,0.003312148,0.04475875,0.045445051,0.903052547,0.91152687,0.147094151,0.885669229,34.19200208,0.573964192,0.079970495,17,1,50.72658371,2.983916689,231,1,689.2847552,2.983916689,497,8,1483.006594,23.87133351
37177,37,North Carolina,Southeast,4119,1.170186939,0.300315611,0.355426074,0.188152464,0.024520515,0.574168487,0500000US37177,0.063850449,0,0.373877155,0.376304928,0.533381889,0.546491867,0.251970803,0.755145278,4.069740194,0,0,5,0,121.3886866,0,102,2,2476.329206,48.55547463,54,1,1310.997815,24.27773731
37179,37,North Carolina,Southeast,226694,1.265097444,0.296161345,0.277215101,0.108979505,0.011310401,0.492549428,0500000US37179,0.110479325,0.027133493,0.11235851,0.114330331,0.725921286,0.815345797,0.089002967,0.898115749,138.3415406,0.733085531,0.074509158,733,22,323.3433615,9.704712079,3275,30,1444.67873,13.23369829,6393,36,2820.101105,15.88043795
37181,37,North Carolina,Southeast,44482,1.252506632,0.291735983,0.274605458,0.156872443,0.017265411,0.468121937,0500000US37181,0.075738501,0.006474529,0.499370532,0.500854278,0.400184344,0.436491165,0.239153318,0.799632537,68.04566958,0.531698588,0.121008311,415,32,932.9616474,71.93921137,496,10,1115.057776,22.48100355,1427,22,3208.039207,49.45820781
37183,37,North Carolina,Southeast,1046558,1.242722334,0.363292813,0.255597874,0.097555988,0.011231102,0.486228188,0500000US37183,0.100673828,0.066819995,0.198216439,0.203139243,0.603117075,0.657592795,0.097515087,0.927353133,484.0293229,0.840550142,0.189778223,3111,43,297.2601614,4.108706828,12062,158,1152.540041,15.09710881,23687,132,2263.324154,12.61277445
37185,37,North Carolina,Southeast,20033,1.235112065,0.262317177,0.290221135,0.20840613,0.028003794,0.498427594,0500000US37185,0.03758798,0.004492587,0.505216393,0.507263016,0.383167773,0.400589028,0.192001258,0.804883124,18.02480365,0.470126053,0.108759594,133,2,663.9045575,9.98352718,155,4,773.7233565,19.96705436,706,3,3524.185095,14.97529077
37187,37,North Carolina,Southeast,12156,1.230832511,0.267193156,0.275337282,0.219726884,0.008473182,0.471043106,0500000US37187,0.052731162,0.001727542,0.473428759,0.473428759,0.44455413,0.466436328,0.234880803,0.799308371,13.54495067,0.316363065,0.07934673,35,3,287.9236591,24.67917078,142,3,1168.147417,24.67917078,202,4,1661.730833,32.90556104
37189,37,North Carolina,Southeast,54117,1.158194283,0.391522073,0.223053754,0.136555981,0.01496757,0.501598389,0500000US37189,0.034776503,0.009534897,0.016371935,0.016630634,0.918842508,0.939150359,0.271971717,0.895333075,66.88043417,0.604770989,0.015411989,44,0,81.30531995,0,390,0,720.6607905,0,1943,14,3590.369015,25.86987453
37191,37,North Carolina,Southeast,124002,1.250471767,0.324631861,0.256116837,0.139384849,0.016435219,0.489024371,0500000US37191,0.115482008,0.012878825,0.302583829,0.305277334,0.537410687,0.624973791,0.214241902,0.841045003,86.43433211,0.683069088,0.183053935,1533,20,1236.270383,16.12877212,1287,31,1037.886486,24.99959678,3994,80,3220.915792,64.51508847
37193,37,North Carolina,Southeast,68460,1.23564125,0.276511832,0.290315513,0.185349109,0.019252118,0.492535787,0500000US37193,0.063044113,0.006120362,0.040169442,0.041294186,0.875547765,0.912620508,0.199186811,0.785558522,35.03134634,0.646920128,0.051634073,544,6,794.6245983,8.764241893,482,16,704.0607654,23.37131171,2342,44,3420.975752,64.27110722
37195,37,North Carolina,Southeast,81336,1.250909806,0.295834563,0.273458247,0.150216386,0.019560834,0.471648471,0500000US37195,0.102168781,0.007917773,0.390515885,0.394585423,0.471943543,0.511384873,0.214869506,0.803084051,85.43582742,0.626876262,0.131206361,518,13,636.8643651,15.98308252,1215,23,1493.803482,28.27776138,3205,58,3940.444576,71.30913741
37197,37,North Carolina,Southeast,37665,1.233346608,0.27832205,0.295021904,0.170688969,0.020682331,0.49557945,0500000US37197,0.109385371,0.001035444,0.0347272,0.037727333,0.844470994,0.916261781,0.152559635,0.810310517,43.41806243,0.502686299,0.019167242,248,4,658.436214,10.61993894,385,3,1022.169123,7.964954202,1454,17,3860.347803,45.13474048
37199,37,North Carolina,Southeast,17667,1.235523858,0.262636554,0.285617253,0.227090055,0.020773193,0.489500198,0500000US37199,0.050885832,0.002433916,0.007301749,0.007301749,0.926020264,0.961453557,0.191958421,0.841756231,21.82161709,0.544701549,0.005974437,27,0,152.8273051,0,65,0,367.9175865,0,802,8,4539.53699,45.28216449
38001,38,North Dakota,West North Central,2351,1.2556359,0.248830285,0.284985113,0.193534666,0.040408337,0.47426627,0500000US38001,0.017439387,0.033177371,0.020416844,0.021267546,0.914079115,0.930667801,0.083369708,0.95500296,0.919113298,2.22E-16,0,0,0,0,0,4,0,170.1403658,0,190,2,8081.667376,85.0701829
38003,38,North Dakota,West North Central,10836,1.218623108,0.276116648,0.287559985,0.177740864,0.033868586,0.50110742,0500000US38003,0.0196567,0.004983389,0.024086379,0.024086379,0.927740864,0.944721299,0.104976672,0.914371886,2.80499578,0.439155399,0.011979662,9,0,83.05647841,0,103,0,950.5352529,0,1089,23,10049.83389,212.2554448
38005,38,North Dakota,West North Central,6886,1.346354923,0.27054894,0.227127505,0.119227418,0.011762997,0.512489108,0500000US38005,0.009148998,0.001161778,0.000290444,0.000290444,0.409090909,0.410833575,0.347571679,0.844699872,1.914602497,0.856478791,0.00173026,3,0,43.56665699,0,226,4,3282.021493,58.08887598,706,12,10252.68661,174.2666279
38007,38,North Dakota,West North Central,946,1.250528541,0.300211416,0.298097252,0.118393235,0.040169133,0.587737844,0500000US38007,0.0602537,0,0.011627907,0.011627907,0.922832981,0.922832981,0.085623679,0.887591241,0.317931699,5.55E-16,0,0,0,0,0,5,0,528.5412262,0,41,0,4334.038055,0
38009,38,North Dakota,West North Central,6589,1.251176203,0.269843679,0.276825011,0.190620732,0.03354075,0.524662316,0500000US38009,0.022461679,0.002276521,0.009106086,0.009409622,0.916831082,0.931552588,0.101342711,0.91184752,1.524809163,0.496556733,0.006519301,4,0,60.70723934,0,24,0,364.243436,0,565,19,8574.897557,288.3593869
38011,38,North Dakota,West North Central,3195,1.258215962,0.286697966,0.253834116,0.17057903,0.030359937,0.497652582,0500000US38011,0.054147105,0,0.000312989,0.000312989,0.933020344,0.963693271,0.07753925,0.901997213,1.061706473,0.43550407,0.00024141,1,0,31.29890454,0,14,0,438.1846635,0,269,4,8419.405321,125.1956182
38013,38,North Dakota,West North Central,2213,1.328061455,0.275643922,0.253050158,0.136466335,0.017171261,0.534568459,0500000US38013,0.031179394,0,0.006326254,0.006326254,0.938093086,0.947582467,0.065909091,0.931276297,0.774245882,3.33E-16,0,5,0,225.9376412,0,19,1,858.5630366,45.18752824,168,0,7591.504745,0
38015,38,North Dakota,West North Central,93737,1.243831145,0.339012343,0.251896263,0.123761162,0.027779852,0.503024419,0500000US38015,0.02341658,0.006592914,0.020802885,0.021186938,0.894022638,0.912777238,0.083284509,0.939794466,22.1694151,0.702626198,0.019045071,167,0,178.1580379,0,1849,16,1972.540192,17.06903357,11308,144,12063.53948,153.6213022
38017,38,North Dakota,West North Central,174202,1.226949174,0.416085923,0.214699028,0.095544253,0.016957325,0.507146875,0500000US38017,0.025860782,0.030596664,0.050539029,0.051216404,0.861063593,0.875449191,0.107293782,0.945273314,38.10818851,0.680459693,0.058289771,2058,62,1181.387125,35.59086578,1468,14,842.6998542,8.036647111,15639,84,8977.508869,48.21988266
38019,38,North Dakota,West North Central,3824,1.260721757,0.231694561,0.280857741,0.221757322,0.047594142,0.512290795,0500000US38019,0.011767782,0,0.001046025,0.001046025,0.951098326,0.951359833,0.100161117,0.915457184,0.991599941,0.234896706,0.000293599,0,0,0,0,33,0,862.9707113,0,372,4,9728.033473,104.6025105
38021,38,North Dakota,West North Central,4970,1.235613682,0.284305835,0.262575453,0.160362173,0.050301811,0.492957746,0500000US38021,0.034205231,0.004426559,0.011468813,0.011468813,0.933802817,0.967404427,0.053322048,0.901092412,1.695959278,0.408947889,0.004531729,3,0,60.36217304,0,23,0,462.77666,0,604,32,12152.91751,643.8631791
38023,38,North Dakota,West North Central,2369,1.22372309,0.233009709,0.325453778,0.203039257,0.065006332,0.49556775,0500000US38023,0.024060785,0.025327142,0.010975095,0.010975095,0.917264669,0.92528493,0.136523266,0.941530055,0.725505176,4.44E-16,0,1,0,42.21190376,0,4,0,168.847615,0,130,2,5487.547488,84.42380751
38025,38,North Dakota,West North Central,4387,1.252564395,0.280373832,0.294506496,0.139731023,0.020971051,0.523820378,0500000US38025,0.027125598,0.008661956,0.015500342,0.015500342,0.840665603,0.843628904,0.088894074,0.901366211,0.843341809,5.55E-16,0,11,0,250.7408252,0,38,0,866.1955778,0,295,7,6724.413039,159.5623433
38027,38,North Dakota,West North Central,2313,1.224383917,0.279723303,0.265888457,0.179853005,0.051015997,0.469087765,0500000US38027,0,0,0,0,0.881106788,0.881106788,0.136912752,0.900182593,1.417163096,1,0,5,0,216.1694769,0,27,0,1167.315175,0,357,6,15434.50065,259.4033722
38029,38,North Dakota,West North Central,3352,1.233591885,0.195107399,0.297732697,0.24075179,0.055787589,0.508353222,0500000US38029,0.007756563,0.010143198,0,0,0.957935561,0.961217184,0.102183141,0.870569494,0.857256796,1,0,4,1,119.3317422,29.83293556,23,0,686.1575179,0,337,9,10053.69928,268.49642
38031,38,North Dakota,West North Central,3290,1.234346505,0.259878419,0.281458967,0.172644377,0.050759878,0.49118541,0500000US38031,0.01550152,0.000303951,0.00212766,0.00212766,0.954711246,0.967781155,0.072097378,0.922417488,1.999015167,2.22E-16,0,1,0,30.39513678,0,31,0,942.2492401,0,498,19,15136.77812,577.5075988
38033,38,North Dakota,West North Central,1882,1.247077577,0.259829968,0.279489904,0.174282678,0.041445271,0.473963868,0500000US38033,0.031880978,0,0,0,0.943676939,0.969713071,0.065205479,0.922779923,0.725549989,1,0,0,0,0,0,35,0,1859.723698,0,157,0,8342.18916,0
38035,38,North Dakota,West North Central,70400,1.217045455,0.416917614,0.206491477,0.1009375,0.017840909,0.518977273,0500000US38035,0.041008523,0.026860795,0.039659091,0.040085227,0.840923295,0.865511364,0.172307179,0.948574066,18.92762217,0.659054147,0.035283388,345,4,490.0568182,5.681818182,1137,7,1615.056818,9.943181818,7582,48,10769.88636,68.18181818
38037,38,North Dakota,West North Central,2380,1.23907563,0.212184874,0.27605042,0.243277311,0.047058824,0.506302521,0500000US38037,0.005042017,0.002941176,0.000420168,0.000420168,0.976470588,0.980252101,0.117950926,0.911748173,0.553851572,5.55E-16,0,2,0,84.03361345,0,7,0,294.1176471,0,160,7,6722.689076,294.1176471
38039,38,North Dakota,West North Central,2266,1.239629303,0.230803177,0.266548985,0.223742277,0.064872021,0.503971756,0500000US38039,0.002647838,0,0.013680494,0.013680494,0.953221536,0.953221536,0.080719557,0.903857567,1.234321195,0,0,1,0,44.13062665,0,37,1,1632.833186,44.13062665,249,1,10988.52604,44.13062665
38041,38,North Dakota,West North Central,2576,1.242236025,0.273680124,0.260093168,0.196040373,0.044254658,0.485248447,0500000US38041,0.032220497,0,0.003493789,0.003493789,0.907996894,0.92197205,0.094684385,0.86627907,0.878449452,0.46240748,0.002996161,0,0,0,0,24,0,931.6770186,0,241,3,9355.590062,116.4596273
38043,38,North Dakota,West North Central,2460,1.218292683,0.256097561,0.304878049,0.17195122,0.024390244,0.528861789,0500000US38043,0.043902439,0.00203252,0.004065041,0.004065041,0.943089431,0.972357724,0.1,0.899711816,0.70295402,4.44E-16,0,2,0,81.30081301,0,32,0,1300.813008,0,210,8,8536.585366,325.203252
38045,38,North Dakota,West North Central,4100,1.236341463,0.233902439,0.295365854,0.211707317,0.033170732,0.523902439,0500000US38045,0.014390244,0,0.005365854,0.005365854,0.962682927,0.969756098,0.116354557,0.840569878,1.381413591,0.338401177,0.002737068,10,0,243.902439,0,10,0,243.902439,0,430,16,10487.80488,390.2439024
38047,38,North Dakota,West North Central,1927,1.220031136,0.22522055,0.274519979,0.246497146,0.051894136,0.51894136,0500000US38047,0.012454593,0.001037883,0.000518941,0.000518941,0.974571873,0.987026466,0.075135135,0.866340098,0.749418756,2.22E-16,0,0,0,0,0,11,0,570.8354956,0,192,7,9963.674105,363.2589517
38049,38,North Dakota,West North Central,5927,1.247511389,0.270119791,0.279905517,0.171250211,0.027669985,0.511894719,0500000US38049,0.022777122,0.003205669,0.004217985,0.004217985,0.951240088,0.969799224,0.086286595,0.898508899,1.221167228,0.229543855,0.000959398,2,1,33.74388392,16.87194196,36,0,607.3899106,0,477,18,8047.916315,303.6949553
38051,38,North Dakota,West North Central,2654,1.194423512,0.211002261,0.28786737,0.236623964,0.076865109,0.498492841,0500000US38051,0.01544838,0.010173323,0.009042954,0.009042954,0.947626225,0.963074604,0.081038552,0.800788955,1.05127794,4.44E-16,0,1,0,37.67897513,0,43,3,1620.195931,113.0369254,260,4,9796.533534,150.7159005
38053,38,North Dakota,West North Central,12536,1.292038928,0.356971921,0.230376516,0.081365667,0.008934269,0.544192725,0500000US38053,0.077297384,0.006620932,0.005344608,0.005583918,0.778079132,0.829929802,0.13522645,0.917795607,1.753380816,0.364577635,0.003000197,21,0,167.5175495,0,101,2,805.6796426,15.95405233,884,8,7051.69113,63.81620932
38055,38,North Dakota,West North Central,9608,1.256244796,0.253434638,0.288821815,0.196815154,0.027164863,0.51602831,0500000US38055,0.023834305,0.001040799,0.006140716,0.006661116,0.894567027,0.903726062,0.081779661,0.917863297,1.757861143,0.20706915,0.00036924,10,0,104.0799334,0,155,1,1613.238968,10.40799334,946,21,9845.961699,218.5678601
38057,38,North Dakota,West North Central,8570,1.250991832,0.265694282,0.315052509,0.156242707,0.019486581,0.51411902,0500000US38057,0.029054842,0.004550758,0.008868145,0.008868145,0.927304551,0.943640607,0.070750751,0.926655629,3.173475024,0.688839181,0.019254056,6,0,70.01166861,0,32,0,373.3955659,0,934,9,10898.48308,105.0175029
38059,38,North Dakota,West North Central,30544,1.240669199,0.34091802,0.262735726,0.130467522,0.024292823,0.515747774,0500000US38059,0.031430068,0.004518072,0.004354374,0.004550812,0.902992404,0.920377161,0.081150694,0.9157185,6.122544916,0.444998908,0.001933302,67,2,219.3556836,6.547930854,574,3,1879.256155,9.821896281,3865,79,12653.87638,258.6432687
38061,38,North Dakota,West North Central,10152,1.263002364,0.348010244,0.245567376,0.092395587,0.018814027,0.540681639,0500000US38061,0.075256107,0.004531127,0.011623325,0.011623325,0.618695823,0.657407407,0.100713719,0.909768598,2.147448976,0.289335675,0.00354819,43,0,423.5618597,0,129,1,1270.685579,9.850275808,989,14,9741.922774,137.9038613
38063,38,North Dakota,West North Central,2920,1.228424658,0.237671233,0.298972603,0.220205479,0.055821918,0.508561644,0500000US38063,0.025684932,0.000342466,0,0.000684932,0.964726027,0.973972603,0.105244632,0.916931457,1.14834598,2.22E-16,0,1,0,34.24657534,0,29,0,993.1506849,0,364,10,12465.75342,342.4657534
38065,38,North Dakota,West North Central,1837,1.302667392,0.21066957,0.298856832,0.219923789,0.020141535,0.508982036,0500000US38065,0.017419706,0.002721829,0.009798585,0.009798585,0.908002177,0.918889494,0.090114691,0.897025172,0.981672527,2.22E-16,0,1,0,54.43658138,0,9,0,489.9292324,0,134,2,7294.501905,108.8731628
38067,38,North Dakota,West North Central,7016,1.239737742,0.253278221,0.302023945,0.184435576,0.03463512,0.520096921,0500000US38067,0.034777651,0.003563284,0.002850627,0.002850627,0.910490308,0.937713797,0.069627675,0.885842961,2.421474483,0.509201241,0.001362219,7,0,99.77194983,0,28,0,399.0877993,0,659,9,9392.81642,128.2782212
38069,38,North Dakota,West North Central,4210,1.263182898,0.266745843,0.276484561,0.19216152,0.039429929,0.502375297,0500000US38069,0.008788599,0.00783848,0.00760095,0.00760095,0.939667458,0.947030879,0.171117705,0.919349486,1.596034519,0.632838679,0.012931569,3,0,71.25890736,0,22,0,522.5653207,0,448,21,10641.33017,498.8123515
38071,38,North Dakota,West North Central,11557,1.243056156,0.281907069,0.272648611,0.163018084,0.026217877,0.509301722,0500000US38071,0.026217877,0.004066799,0.001124859,0.005278186,0.840529549,0.85004759,0.116132517,0.918297332,3.759383435,0.407509153,0.00387364,8,1,69.22211647,8.652764558,113,1,977.7623951,8.652764558,1267,13,10963.0527,112.4859393
38073,38,North Dakota,West North Central,5361,1.242119008,0.249207237,0.30311509,0.158739041,0.052415594,0.499347137,0500000US38073,0.018093639,0.007834359,0.00708823,0.00708823,0.946651744,0.961201268,0.058495286,0.926612693,2.40027493,0.592335149,0.010194174,12,0,223.838836,0,29,0,540.9438538,0,476,11,8878.940496,205.1855997
38075,38,North Dakota,West North Central,2495,1.259719439,0.277354709,0.290981964,0.14749499,0.031262525,0.504208417,0500000US38075,0.063326653,0.008016032,0.002004008,0.002004008,0.910220441,0.962324649,0.046778826,0.940435281,1.098365691,5.55E-16,0,3,0,120.240481,0,8,0,320.6412826,0,260,12,10420.84168,480.9619238
38077,38,North Dakota,West North Central,16288,1.22728389,0.292853635,0.269216601,0.141146857,0.026522593,0.523575639,0500000US38077,0.029715128,0.00263998,0.007305992,0.007305992,0.915766208,0.931913065,0.094101309,0.906099291,4.380133041,0.722144081,0.020858479,37,0,227.1611002,0,99,1,607.8094303,6.139489194,1326,14,8140.962672,85.95284872
38079,38,North Dakota,West North Central,14603,1.324590837,0.293227419,0.230842977,0.096418544,0.013079504,0.494281997,0500000US38079,0.006368554,0.001575019,0.006231596,0.006231596,0.184688078,0.186263097,0.292716892,0.862521049,6.243389729,0.418064786,0.004974305,7,0,47.93535575,0,113,2,773.8135999,13.69581593,1644,18,11257.96069,123.2623434
38081,38,North Dakota,West North Central,3883,1.231522019,0.283543652,0.286376513,0.181303116,0.033221736,0.528457378,0500000US38081,0.029873809,0.00180273,0.023693021,0.023693021,0.926088076,0.952871491,0.038310155,0.917168142,1.746330823,0.621471907,0.03744297,4,0,103.0131342,0,13,0,334.7926861,0,381,5,9812.00103,128.7664177
38083,38,North Dakota,West North Central,1405,1.2,0.213523132,0.328113879,0.241992883,0.03772242,0.514590747,0500000US38083,0,0,0,0,0.981494662,0.981494662,0.140388769,0.855839416,0.55788079,1,0,1,0,71.17437722,0,8,0,569.3950178,0,87,2,6192.170819,142.3487544
38085,38,North Dakota,West North Central,4413,1.32744165,0.318830727,0.213007025,0.071380014,0.004985271,0.500566508,0500000US38085,0.042374802,0,0.001359619,0.001359619,0.125764786,0.130523453,0.364889706,0.839662447,1.557332831,0.29585755,0.001098863,4,0,90.64128711,0,117,2,2651.257648,45.32064355,453,8,10265.12576,181.2825742
38087,38,North Dakota,West North Central,704,1.261363636,0.225852273,0.282670455,0.230113636,0.042613636,0.501420455,0500000US38087,0,0,0.055397727,0.055397727,0.936079545,0.936079545,0.055397727,0.892514395,0.223737517,2.22E-16,0,3,0,426.1363636,0,3,0,426.1363636,0,19,0,2698.863636,0
38089,38,North Dakota,West North Central,30876,1.251943257,0.368376733,0.232251587,0.106652416,0.021440601,0.513797124,0500000US38089,0.053050913,0.013861899,0.021634927,0.022315067,0.878287343,0.916828605,0.088145594,0.917978872,8.931224583,0.532419562,0.019349,63,2,204.0419743,6.477522995,624,4,2020.987175,12.95504599,3255,39,10542.16867,126.3116984
38091,38,North Dakota,West North Central,1910,1.264921466,0.228795812,0.32408377,0.212565445,0.021465969,0.52408377,0500000US38091,0.015706806,0,0.005759162,0.005759162,0.978534031,0.994240838,0.059811123,0.963362069,1.035447223,3.33E-16,0,1,0,52.35602094,0,17,0,890.052356,0,137,1,7172.774869,52.35602094
38093,38,North Dakota,West North Central,21064,1.223224459,0.313758071,0.268609951,0.147075579,0.03546335,0.516283707,0500000US38093,0.024069502,0.005934295,0.012248386,0.012485758,0.92461071,0.931114698,0.118236473,0.91082275,3.660565624,0.507852969,0.010624123,52,0,246.866692,0,163,3,773.8321306,14.24230915,2726,66,12941.51158,313.3308014
38095,38,North Dakota,West North Central,2246,1.232413179,0.229741763,0.304096171,0.190115761,0.042742654,0.532947462,0500000US38095,0.024933215,0.005342832,0,0,0.892252894,0.914514693,0.12234763,0.92,0.846399517,1,0,0,0,0,0,8,0,356.1887801,0,243,10,10819.23419,445.2359751
38097,38,North Dakota,West North Central,8019,1.239930166,0.275221349,0.273226088,0.150392817,0.038533483,0.508417508,0500000US38097,0.035789999,0.001496446,0.010973937,0.011348048,0.922434219,0.944007981,0.066202548,0.926802218,3.592037206,0.631587916,0.022705478,15,0,187.0557426,0,55,0,685.8710562,0,814,17,10150.89163,211.9965083
38099,38,North Dakota,West North Central,10802,1.247083873,0.259581559,0.288465099,0.170709128,0.035456397,0.513145714,0500000US38099,0.113590076,0.00731346,0.004351046,0.004351046,0.845769302,0.935660063,0.095933264,0.858748203,3.254098253,0.603965319,0.004035489,16,0,148.1207184,0,125,1,1157.193112,9.257544899,1419,19,13136.45621,175.8933531
38101,38,North Dakota,West North Central,69034,1.242996205,0.405959382,0.208520439,0.100834371,0.019048585,0.51975838,0500000US38101,0.059130284,0.016803314,0.038488281,0.039038735,0.835269577,0.873453661,0.090537252,0.93408776,13.24099277,0.620895295,0.026522866,47,1,68.08239418,1.448561578,455,0,659.0955182,0,7720,164,11182.89538,237.5640988
38103,38,North Dakota,West North Central,4055,1.250554871,0.219975339,0.302836005,0.221454994,0.047348952,0.493958076,0500000US38103,0.012823674,0.001726264,0,0,0.978051788,0.978051788,0.066331658,0.84984985,1.232182117,1,0,8,0,197.2872996,0,20,0,493.2182491,0,363,6,8951.911221,147.9654747
38105,38,North Dakota,West North Central,34061,1.26000411,0.393764129,0.222277678,0.077419923,0.014620827,0.550512316,0500000US38105,0.067702064,0.006459,0.036111682,0.03649335,0.80975309,0.831302663,0.068643074,0.920928947,6.328861656,0.410474957,0.01043275,26,0,76.33363671,0,403,2,1183.171369,5.871818209,3402,25,9987.962773,73.39772761
39001,39,Ohio,Central,27878,1.256869216,0.280830763,0.283700409,0.152880407,0.01610589,0.500394576,0500000US39001,0.009972021,0.001470694,0.003909893,0.003909893,0.963950068,0.972020948,0.226356139,0.791671071,18.43528327,0.700142428,0.016176143,15,1,53.80586843,3.587057895,78,3,279.7905158,10.76117369,1052,10,3773.584906,35.87057895
39003,39,Ohio,Central,103642,1.244070936,0.310057699,0.260917389,0.143937786,0.023166284,0.505306729,0500000US39003,0.029688736,0.007390826,0.117770788,0.117838328,0.810105942,0.829306652,0.148267292,0.896052841,99.41870485,0.755064081,0.160821955,241,36,232.5312132,34.73495301,909,17,877.0575635,16.4026167,6168,52,5951.255283,50.17270991
39005,39,Ohio,Central,53477,1.242852067,0.288703555,0.268919349,0.157600464,0.021541971,0.488078987,0500000US39005,0.013332835,0.007405053,0.008096939,0.008153038,0.95678516,0.966247172,0.13272549,0.886134561,48.81671864,0.656278098,0.007447064,28,0,52.35895806,0,139,4,259.9248275,7.479851151,2029,32,3794.154496,59.83880921
39007,39,Ohio,Central,98136,1.242062036,0.286744925,0.288874623,0.157393821,0.023345154,0.502720714,0500000US39007,0.040729192,0.004952311,0.035277574,0.03766202,0.896510964,0.927070596,0.20269187,0.859737226,53.96951051,0.727887156,0.081168763,390,39,397.4076791,39.74076791,221,7,225.1976848,7.132958344,2806,19,2859.297302,19.36088693
39009,39,Ohio,Central,65936,1.167541252,0.40398265,0.21263043,0.105541737,0.015242053,0.498149721,0500000US39009,0.018972943,0.027011041,0.027754186,0.028648993,0.89498908,0.90646991,0.306399644,0.89555131,50.54941896,0.622330839,0.013449091,23,1,34.88231012,1.516622179,366,1,555.0837175,1.516622179,2386,4,3618.660519,6.066488716
39011,39,Ohio,Central,45784,1.256399616,0.283177529,0.27815394,0.147999301,0.025554779,0.495915604,0500000US39011,0.016861786,0.004302813,0.004979906,0.005001747,0.957823694,0.966953521,0.086805787,0.931759379,44.03976778,0.687775992,0.007863506,85,3,185.6543771,6.552507426,334,5,729.5124934,10.92084571,2834,41,6189.935349,89.55093482
39013,39,Ohio,Central,68472,1.222339058,0.299085758,0.294719009,0.170580675,0.027909218,0.511084823,0500000US39013,0.009332282,0.004395957,0.040396074,0.040527515,0.92849632,0.93235191,0.135575864,0.904379316,49.68223263,0.718354222,0.086247399,469,20,684.951513,29.20901975,213,6,311.0760603,8.762705924,2026,6,2958.8737,8.762705924
39015,39,Ohio,Central,43679,1.245861856,0.288811557,0.284576112,0.154650976,0.019620413,0.495638636,0500000US39015,0.009615605,0.002953364,0.007738272,0.007738272,0.965223563,0.971221869,0.158953675,0.874063068,34.4162569,0.626434362,0.014256396,38,1,86.99832872,2.289429703,173,1,396.0713386,2.289429703,1746,8,3997.344262,18.31543762
39017,39,Ohio,Central,378294,1.244656273,0.325022337,0.260649125,0.122640063,0.017124247,0.490454514,0500000US39017,0.046225951,0.030817301,0.07870598,0.080191597,0.815490069,0.847163846,0.130190057,0.903429693,313.0169285,0.793847895,0.099957536,1103,34,291.5721634,8.987718547,2926,39,773.4724844,10.30944186,18767,106,4960.956293,28.02053429
39019,39,Ohio,Central,27578,1.242367104,0.266009138,0.301435927,0.180324897,0.022010298,0.498658351,0500000US39019,0.012981362,0.004641381,0.006780767,0.006780767,0.96268765,0.975088839,0.130679726,0.88686797,26.98352715,0.626044387,0.010916228,37,3,134.1649141,10.87823628,88,3,319.0949307,10.87823628,796,6,2886.358692,21.75647255
39021,39,Ohio,Central,38864,1.238807122,0.289239399,0.282729518,0.158655825,0.018989296,0.49830177,0500000US39021,0.015335529,0.00578942,0.018294566,0.018294566,0.934232194,0.945142034,0.11033973,0.906536119,34.97825851,0.607007542,0.024727912,35,1,90.05763689,2.57307534,214,1,550.6381227,2.57307534,1361,18,3501.955537,46.31535611
39023,39,Ohio,Central,135198,1.249123508,0.288561961,0.270706667,0.16141511,0.025458956,0.483771949,0500000US39023,0.033373275,0.006183523,0.078144647,0.078706786,0.842002101,0.867572006,0.157657487,0.874913367,131.5326244,0.805351367,0.212010245,425,8,314.3537626,5.917247297,995,19,735.9576325,14.05346233,6553,125,4846.965192,92.45698901
39025,39,Ohio,Central,203216,1.24904043,0.30646209,0.28440674,0.135948941,0.015987914,0.492697425,0500000US39025,0.018807574,0.012489174,0.013994961,0.014063853,0.936569955,0.951052083,0.095322714,0.901986707,173.5467612,0.730582758,0.009329934,240,6,118.1009369,2.952523423,1040,9,511.7707267,4.428785135,8695,49,4278.698528,24.11227462
39027,39,Ohio,Central,41896,1.248185984,0.294467252,0.280838266,0.14395169,0.017161543,0.495727516,0500000US39027,0.015633951,0.004535039,0.020264464,0.020407676,0.933907772,0.943359748,0.130286645,0.884835759,39.58094919,0.63587853,0.037934571,54,0,128.8905862,0,190,10,453.5039145,23.86862708,1722,26,4110.177583,62.0584304
39029,39,Ohio,Central,104003,1.233810563,0.285847524,0.293010779,0.16766824,0.025201196,0.504004692,0500000US39029,0.017239887,0.001346115,0.021528225,0.022037826,0.940222878,0.949386075,0.146217463,0.878226802,75.49120655,0.728869004,0.056034029,920,57,884.5898676,54.80611136,908,7,873.0517389,6.73057508,3568,51,3430.670269,49.03704701
