Time,POPDENSITY_CASE_Q_1,POPDENSITY_CASE_Q_2,POPDENSITY_CASE_Q_3,POPDENSITY_CASE_Q_4,POPDENSITY_CASE_Q_5,POPDENSITY_DEATH_Q_1,POPDENSITY_DEATH_Q_2,POPDENSITY_DEATH_Q_3,POPDENSITY_DEATH_Q_4,POPDENSITY_DEATH_Q_5,NH_WHITE_CASE_Q_1,NH_WHITE_CASE_Q_2,NH_WHITE_CASE_Q_3,NH_WHITE_CASE_Q_4,NH_WHITE_CASE_Q_5,NH_WHITE_DEATH_Q_1,NH_WHITE_DEATH_Q_2,NH_WHITE_DEATH_Q_3,NH_WHITE_DEATH_Q_4,NH_WHITE_DEATH_Q_5,BLACK_CASE_Q_1,BLACK_CASE_Q_2,BLACK_CASE_Q_3,BLACK_CASE_Q_4,BLACK_CASE_Q_5,BLACK_DEATH_Q_1,BLACK_DEATH_Q_2,BLACK_DEATH_Q_3,BLACK_DEATH_Q_4,BLACK_DEATH_Q_5,HISPANIC_CASE_Q_1,HISPANIC_CASE_Q_2,HISPANIC_CASE_Q_3,HISPANIC_CASE_Q_4,HISPANIC_CASE_Q_5,HISPANIC_DEATH_Q_1,HISPANIC_DEATH_Q_2,HISPANIC_DEATH_Q_3,HISPANIC_DEATH_Q_4,HISPANIC_DEATH_Q_5,ATKINSON_CASE_Q_1,ATKINSON_CASE_Q_2,ATKINSON_CASE_Q_3,ATKINSON_CASE_Q_4,ATKINSON_CASE_Q_5,ATKINSON_DEATH_Q_1,ATKINSON_DEATH_Q_2,ATKINSON_DEATH_Q_3,ATKINSON_DEATH_Q_4,ATKINSON_DEATH_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5
73,0.074266893,0.034867005,0.081788531,0.046948863,0.434714735,0,0,0,0,0.0028871,0.565661241,0.253277889,0.069753829,0.081897704,0.020755358,0.000688152,0.007003075,0,0,0,0.049214352,0.09030956,0.157331171,0.201526146,0.704674178,0,0,0.001808404,0.004704891,0,0.012320261,0.044397963,0.086119897,0.239848503,0.551994099,0,0,0,0.006482392,0.001283707,0.040264327,0.025400096,0.117301491,0.048032441,0.440263401,0,0,0,0,0.002946313,0.037119249,0.059686633,0.195817053,0.181354659,0.511088274,0,0,0.002200192,0.006930751,0
74,0.111400339,0.06973401,0.092012098,0.065728408,0.469359932,0,0,0,0,0.004536871,0.586305812,0.313971208,0.098817924,0.069613048,0.062266074,0.002064457,0.009337434,0,0,0,0.108271574,0.102089068,0.188074044,0.222698153,0.75029358,0,0,0,0.006273187,0.002911877,0.049281045,0.066596945,0.10599372,0.264481592,0.590505315,0,0,0,0.009075349,0.002567414,0.020132164,0.059266891,0.056304716,0.096064881,0.47730277,0,0,0.00469206,0,0.004209019,0.092798123,0.11439938,0.151813221,0.191750786,0.570247656,0,0,0,0.005775626,0.003659343
75,0.05570017,0.095884264,0.071564965,0.091550282,0.660733402,0,0,0,0,0.003299543,0.891845461,0.308135311,0.143382871,0.126941441,0.027673811,0.004128914,0.002334358,0,0,0,0.029528611,0.168839613,0.18626564,0.25406409,1.160868204,0,0,0.001808404,0.001568297,0.004853128,0.024640522,0.129494059,0.147949567,0.283928768,0.862651243,0,0,0,0.003889435,0.003209268,0.020132164,0.033866795,0.060996776,0.141914029,0.667550434,0,0,0,0,0.003367215,0.018559625,0.119373266,0.23322031,0.152476529,0.857506101,0,0,0,0.003465376,0.003049453
76,0.204233956,0.087167513,0.163577062,0.063380965,1.157727003,0,0,0.005111783,0.002347443,0.011135956,1.647436754,0.463370146,0.12788202,0.085992589,0.062266074,0.013074895,0.010504613,0.001937606,0,0,0.049214352,0.215957644,0.213391704,0.380311987,2.15867131,0,0,0.003616809,0.011762226,0.011647507,0.043120914,0.081396266,0.12365934,0.35523508,1.622605909,0,0,0,0.012964784,0.012195218,0.020132164,0.042333493,0.070380895,0.130997565,1.181050769,0,0,0.009384119,0,0.011364352,0,0.124347153,0.231020119,0.28762618,1.529605477,0,0,0.004400383,0.012706377,0.009758249
77,0.111400339,0.165618274,0.117571014,0.126761929,1.467884005,0,0,0.005111783,0.004694886,0.011135956,2.083037198,0.548574229,0.201511062,0.19655449,0.083021432,0.010322285,0.012838971,0.005812819,0.004094885,0,0.226386019,0.157060105,0.406890961,0.410893776,2.765312303,0,0.011779508,0.009042021,0.007841484,0.011647507,0.09856209,0.173892022,0.176656199,0.445988567,2.037243337,0,0,0.002208202,0.012964784,0.012195218,0.120792982,0.076200288,0.14076179,0.148463907,1.493359988,0,0,0.009384119,0.002183293,0.011364352,0.167036622,0.174086014,0.380633148,0.249507047,1.968726667,0,0.004973886,0.015401341,0.005775626,0.010368139
78,0.167100509,0.165618274,0.178912412,0.204227553,1.873727743,0,0,0,0.002347443,0.020622141,2.60809745,0.789013146,0.296453773,0.233408457,0.117613696,0.022020876,0.019842047,0.003875213,0,0,0.118114445,0.306267205,0.397848939,0.666526163,3.429220206,0,0,0.009042021,0.015682969,0.025236265,0.110882351,0.210890325,0.273817109,0.59767654,2.588595582,0,0.007399661,0.002208202,0.020743654,0.020539315,0.100660818,0.143933877,0.197066506,0.240162203,1.902055746,0,0,0,0.008733171,0.01978239,0.111357748,0.213877102,0.398234681,0.421620705,2.499331438,0,0,0.011000958,0.019637129,0.017686826
79,0.538434974,0.34867005,0.296483425,0.288735505,2.607875967,0.018566723,0.008716751,0.005111783,0.009389773,0.025159012,3.382268857,1.524336048,0.46890074,0.364444783,0.145287506,0.027526094,0.023343584,0.007750425,0.012284656,0.006918453,0.344500464,0.337679226,0.513586813,1.282866827,4.398875169,0,0.007853005,0.010850426,0.017251265,0.036883772,0.110882351,0.617871653,0.613880293,0.954208098,3.449321265,0.012320261,0.022198982,0.006624607,0.020743654,0.026315998,0.161057309,0.287867754,0.262755341,0.469407942,2.634845977,0.020132164,0.025400096,0,0.019649635,0.023149605,0.185596247,0.308380938,0.536846752,0.615681742,3.491013458,0.018559625,0.009947772,0.006600575,0.010396127,0.032324199
80,0.464168081,0.41840406,0.439613355,0.401412776,3.000933977,0,0,0,0.002347443,0.036294968,3.725656885,2.016885675,0.631659674,0.40129875,0.276738107,0.044729904,0.026845122,0,0,0.006918453,0.295286112,0.64394643,0.531670855,1.576922487,4.956984883,0,0.003926503,0.007233617,0.017251265,0.060178787,0.277205878,0.662269616,0.777287277,1.153865771,3.940981125,0,0.018499151,0.006624607,0.015557741,0.044287899,0.4429076,0.406401535,0.530202741,0.550189774,3.01828762,0,0,0.00469206,0.006549878,0.035776663,0.222715496,0.40785866,0.629254799,0.768158271,4.001491841,0,0.004973886,0.008800766,0.012706377,0.04452201
81,0.557001697,0.383537055,0.500954753,0.481225842,2.776977524,0,0,0.005111783,0.009389773,0.041244282,2.961119612,2.609812714,0.720789567,0.614232781,0.339004181,0.04954697,0.02917948,0.013563245,0,0.006918453,0.423243427,0.616460912,0.94037022,1.922731943,3.822323569,0,0.007853005,0.014467234,0.022740304,0.064061289,0.39424836,0.617871653,0.839116947,1.442980452,3.457023508,0.006160131,0.007399661,0.006624607,0.038894352,0.044287899,0.2214538,0.364068042,0.422285369,0.648437948,2.806994859,0,0.008466699,0,0.008733171,0.042090191,0.24127512,0.47251918,1.049491396,0.927565551,3.489793677,0,0.004973886,0.01320115,0.018482004,0.050011024
82,0.352767741,0.557872081,0.506066537,0.492963058,3.179521719,0,0.017433503,0.005111783,0.009389773,0.038357182,3.211607071,3.258764355,0.835108342,0.712510026,0.255982749,0.046794361,0.026845122,0.013563245,0.004094885,0.006918453,0.285443241,0.726402986,0.945795433,2.44262235,4.124188128,0.019685741,0.011779508,0.014467234,0.024308601,0.054355033,0.425049013,0.895358922,0.934069654,1.477985369,3.996822388,0.006160131,0.011099491,0.013249215,0.016854219,0.049422727,0.483171927,0.414868234,0.464513906,0.668087583,3.208535285,0.040264327,0,0.014076179,0.010916464,0.037881172,0.315513619,0.47251918,0.983485648,0.97146031,4.086876517,0,0.009947772,0.022001916,0.012706377,0.046961572
83,0.724102206,0.584022334,0.592966851,0.669021293,3.992858965,0.018566723,0,0.010223566,0.014084659,0.064753523,4.600298537,3.2505941,0.99592967,0.59785324,0.401270256,0.07569676,0.054857423,0.015500851,0.004094885,0,0.403557686,0.969846148,1.032598838,2.555539724,5.891697325,0,0.011779508,0.007233617,0.040775718,0.103856938,0.412728752,0.998954169,1.119558663,1.812476795,5.100168732,0,0.025898812,0.024290227,0.044080265,0.073171311,0.241585964,0.584202207,0.558355099,0.818734783,4.046130092,0,0.016933397,0.023460298,0.010916464,0.064818895,0.315513619,0.76597846,1.023089097,1.249845488,5.165772884,0.018559625,0.009947772,0.002200192,0.02656788,0.084774785
84,1.039736501,0.89782538,0.971238807,1.007053104,4.673802065,0.037133446,0.017433503,0.020447133,0.016432102,0.080838793,5.562335538,3.505039168,1.338885996,0.892684975,0.795622058,0.107351768,0.046687168,0.017438457,0.020474426,0.006918453,0.659472316,1.268260348,1.392471288,2.788431806,7.176805605,0,0.01570601,0.045210107,0.035286679,0.132975706,0.751535936,1.380036685,1.525867922,2.25198297,5.896709054,0.006160131,0.036998303,0.024290227,0.054452093,0.09435248,0.825418709,0.838203167,0.999408707,1.172428209,4.722519467,0.040264327,0.042333493,0.00469206,0.019649635,0.081654971,0.408311742,1.009698879,1.445525885,1.532851166,6.038526249,0,0.009947772,0.05500479,0.025412755,0.098802268
85,1.373937519,1.011143146,1.093921604,1.079823841,5.402588532,0.018566723,0.052300508,0.010223566,0.014084659,0.110122234,6.008258269,4.582345579,1.676029504,1.375881429,0.726437532,0.127996339,0.072365111,0.044564946,0.040948852,0.006918453,0.954758427,1.18187729,1.763194163,3.509848359,7.875656029,0,0.031412021,0.047018511,0.062731874,0.163065099,0.862418287,1.88691343,2.177287657,2.579992004,6.634840698,0.036960784,0.051797624,0.033123037,0.066120398,0.125803306,0.805286545,1.058337332,1.173014914,1.432240047,5.426267466,0.080528655,0.016933397,0.014076179,0.032749391,0.108592694,0.593907989,1.228549867,1.496130292,2.094242023,6.825285047,0.018559625,0.014921658,0.037403257,0.046205009,0.13478581
86,1.466771135,1.446980709,1.456858211,1.431940311,6.92780209,0.05570017,0.026150254,0.025558916,0.028169318,0.143942545,7.968804347,5.405206922,2.422007953,1.375881429,0.968583376,0.178919614,0.100377412,0.029064095,0.028664196,0.027673811,1.476430558,1.73551416,2.598676935,4.817023787,9.478158876,0.039371482,0.039265026,0.03797649,0.080767288,0.227126388,1.244346386,2.127402397,2.561514891,3.749415515,8.413417033,0.036960784,0.040698133,0.039747645,0.075195747,0.179077155,1.489780108,1.388538579,1.299700525,1.799033229,6.986129956,0,0.008466699,0.014076179,0.048032441,0.145632062,0.872302359,1.546878578,2.475215557,2.715699391,8.601286303,0.018559625,0.034817203,0.052804599,0.05313576,0.179307819
87,2.005206109,1.52543147,1.385293246,1.575134342,7.497798071,0.037133446,0.052300508,0.020447133,0.065728408,0.197560112,8.21447474,6.502355379,2.505325027,1.728041557,1.252239936,0.240165174,0.144730222,0.052315372,0.065518163,0.020755358,1.673287966,1.978957323,2.797601405,5.352597163,10.05276922,0.049214352,0.039265026,0.075952979,0.105075889,0.318365193,1.213545733,2.441887969,3.056152249,4.356167403,8.859505287,0.036960784,0.110994908,0.10599372,0.123165447,0.218230225,1.067004672,1.354671785,1.543687627,2.119977264,7.53035613,0.020132164,0.059266891,0.056304716,0.074231954,0.19571939,1.559008471,1.641382414,2.594025903,3.185835356,9.180682317,0.055678874,0.024869431,0.077006706,0.083169016,0.246395779
88,1.949505939,1.438263958,1.482417127,1.60330366,7.034212338,0,0.026150254,0.040894266,0.049296306,0.207871183,6.993004298,6.858345038,2.958724916,2.235807322,1.293750652,0.264250507,0.138894326,0.050377765,0.004094885,0.041510716,1.27957315,1.982883825,2.701755979,5.715657884,8.61915523,0.00984287,0.043191529,0.047018511,0.10978078,0.347483961,1.620114354,2.908066581,3.689906364,4.146137904,7.94614761,0.036960784,0.066596945,0.059621467,0.095939401,0.263801831,1.409251454,1.397005278,1.463922613,2.069761531,7.072414848,0.040264327,0.084666987,0.009384119,0.052399026,0.209609153,1.03933898,1.522009148,2.120984708,3.057616456,8.736682003,0.018559625,0.039791089,0.063805557,0.060066511,0.272011181
89,1.002603055,1.377246699,1.98337188,1.887344279,6.876246737,0.018566723,0.034867005,0.020447133,0.032864204,0.1752882,6.92350091,6.902697848,2.770777098,1.797654605,1.605081022,0.235348108,0.077033828,0.048440159,0.045043737,0.027673811,1.181144446,2.19884147,3.081520875,5.658415049,8.227022492,0.049214352,0.039265026,0.043401702,0.064300171,0.317394568,1.496911742,2.623179651,2.837540202,3.784420432,8.292748556,0.036960784,0.051797624,0.050788657,0.071306312,0.224648761,1.127401163,1.422405374,1.520227328,2.115610679,6.969714782,0.020132164,0.033866795,0.032844418,0.03929927,0.175937,1.020779356,1.492165831,3.071467482,2.724940393,8.517731299,0.037119249,0.034817203,0.050604407,0.036964007,0.234197968
90,2.265140234,1.847951267,1.850465517,1.950725244,8.643564232,0.092833616,0.052300508,0.102235664,0.032864204,0.264788292,9.433880725,7.504962321,3.10017018,2.170289159,1.487467327,0.352334009,0.144730222,0.060065797,0.057328393,0.041510716,1.830773892,1.947545302,3.240660451,6.677023856,11.15734115,0.088585833,0.039265026,0.070527767,0.119190561,0.462988406,1.595473832,2.826670315,3.583912644,4.586940558,10.46221373,0.024640522,0.107295077,0.108201922,0.158170364,0.31001529,1.811894727,2.01507428,1.881515922,2.419088371,8.690361803,0.060396491,0.084666987,0.079765014,0.076415246,0.26180099,1.169256353,1.900024491,2.992260584,3.740295461,10.63710093,0.074238499,0.049738861,0.083607281,0.061221637,0.354956295
91,2.153739895,1.961269033,2.044713279,2.462467847,9.563311726,0.037133446,0.026150254,0.040894266,0.100940055,0.35800037,10.33811293,8.625454362,3.416000017,2.362748764,1.549733401,0.43697675,0.23693738,0.112381169,0.077802819,0.062266074,1.948888336,2.026075354,3.179174706,7.211028935,12.91805596,0.039371482,0.09030956,0.121163086,0.193684661,0.565874718,1.792598012,4.428696816,4.252997999,5.412797294,11.16055046,0.067761437,0.14429338,0.12365934,0.187989367,0.431967475,2.073612854,2.997211323,2.430486902,3.259656082,9.474081165,0.100660818,0.042333493,0.084457074,0.102614759,0.357345724,1.336292975,1.964685011,2.789842956,3.60514581,12.27160758,0.037119249,0.054712747,0.105609197,0.117822772,0.464126702
92,2.692174869,2.109453805,2.755251143,2.807541987,10.01906105,0.018566723,0.052300508,0.097123881,0.103287498,0.414505037,10.57896625,9.406297254,3.999219532,2.739478203,1.722694718,0.494093396,0.294129161,0.129819626,0.114656786,0.069184527,2.362288893,2.956656476,3.692761518,8.032816486,12.74916711,0.029528611,0.062824042,0.133821916,0.257200684,0.634789135,1.983562061,3.807125333,5.003786846,6.469427186,11.42948712,0.080081698,0.15169304,0.218612047,0.184099932,0.500645811,1.771630399,2.319875431,2.327261589,3.4648856,10.08859796,0.080528655,0.059266891,0.112609432,0.113531223,0.41585109,1.169256353,2.586420774,3.504905228,4.367528455,12.4765308,0.037119249,0.054712747,0.116610155,0.146700903,0.537923457
93,4.288913067,2.327372586,2.714356878,3.608020096,11.46302337,0.148533786,0.104601015,0.092012098,0.098592612,0.499055815,12.20988735,10.55363442,5.051339787,2.79271171,1.971759015,0.611767449,0.338481971,0.155008509,0.077802819,0.083021432,2.893803893,3.039113031,4.001998648,8.907926131,15.25629301,0.078742963,0.117795079,0.139247129,0.316011816,0.749322955,2.248447678,4.909674749,6.445743074,8.040758999,12.54567053,0.104722221,0.125794229,0.185489009,0.276149898,0.604626094,2.093745017,3.124211803,3.350130594,4.154806111,11.47757427,0.060396491,0.093133685,0.079765014,0.130997565,0.504661394,1.447650723,2.97438389,3.709523048,5.061758712,14.40256513,0.037119249,0.084556064,0.149613029,0.160562406,0.648923536
94,3.360576905,2.780643652,2.969946037,2.938998803,12.61167663,0,0.061017259,0.092012098,0.126761929,0.461523518,13.09072237,12.17834788,4.816889417,2.698529351,2.137801879,0.573230917,0.297630699,0.14919569,0.081897704,0.089939885,2.637889263,3.298262205,4.580688015,10.72401389,15.13593543,0.059057222,0.094236063,0.130205107,0.26896291,0.730881068,2.716617605,4.687684934,5.38801408,7.762016144,14.61885767,0.086241829,0.118394568,0.174447997,0.264481592,0.557770781,2.959428053,3.403612859,2.819927853,3.739980487,12.64726069,0.040264327,0.12700048,0.117301491,0.093881588,0.468463829,1.893081714,2.536681913,4.147361177,5.697077583,15.54123077,0.018559625,0.079582178,0.11000958,0.150166279,0.610500432
95,2.41367402,2.815510657,2.760362926,3.413182316,12.61868816,0.074266893,0.104601015,0.081788531,0.124414486,0.697853256,12.1802968,12.98953743,6.025955787,3.173536035,2.26925248,0.703979866,0.706143422,0.195698243,0.118751671,0.131450601,1.840616762,2.901685439,5.168419402,11.64538829,13.98380286,0.068900093,0.129574587,0.153714363,0.5732125,0.893946167,2.932222177,6.097320261,6.503156338,7.985010428,14.0013945,0.129362743,0.14799321,0.214195642,0.226883719,0.926836603,2.838635072,3.505213243,3.153064089,4.617664175,12.50078682,0.080528655,0.084666987,0.103225312,0.157197078,0.702485293,1.521889221,2.432230304,4.193565201,5.901534747,15.52537362,0.111357748,0.059686633,0.156213604,0.204457164,0.921544608
96,2.153739895,2.510424363,2.842151458,2.913176928,9.383074213,0,0.078450761,0.12779458,0.096245168,0.434302292,9.617617405,8.979109663,4.456494634,2.854134988,1.971759015,0.584929507,0.212426616,0.12788202,0.077802819,0.07610298,2.244174448,2.858493911,3.841050668,8.561332526,10.63126208,0.029528611,0.113868576,0.092228618,0.181922435,0.789118604,2.704297344,3.773826861,4.944165379,6.083076624,10.62973753,0.067761437,0.177591852,0.185489009,0.207436543,0.529529223,3.080221035,2.844810748,2.369490126,3.37755389,9.432411876,0.020132164,0.110067083,0.117301491,0.096064881,0.439842499,1.87452209,2.218353202,3.612714617,4.849215672,11.32200801,0.037119249,0.079582178,0.099008622,0.110892021,0.590983934
97,2.023772832,2.859094413,3.041511002,3.605672653,12.26110023,0.05570017,0.200485279,0.148241713,0.145541474,0.592267893,12.79894577,12.04645663,4.725821918,2.669865154,1.971759015,0.661314419,0.528732182,0.205386274,0.09418236,0.069184527,1.968574077,2.395166601,3.77413971,10.42054845,15.63677824,0.068900093,0.09030956,0.144672342,0.38893762,0.919182433,2.75973852,4.609988498,6.09684708,7.256389571,14.27739155,0.104722221,0.270087609,0.291482729,0.285225247,0.713099353,3.925771907,3.445946352,3.00291818,3.879711224,12.32274531,0.161057309,0.287867754,0.159530028,0.168113542,0.589262679,1.893081714,2.009449986,3.267284535,5.36440152,15.65040118,0.111357748,0.094503836,0.129811305,0.146700903,0.818473106
98,1.986639386,4.027139082,3.961631978,3.431961861,12.39679392,0.148533786,0.148184771,0.148241713,0.159626133,0.805500832,13.07971194,11.52939624,5.276102125,3.419229147,2.905750127,0.866383823,0.696805988,0.275140103,0.257977768,0.096858338,1.663445095,3.098010571,4.587921632,10.0441572,16.07258913,0.088585833,0.129574587,0.292961492,0.596736953,1.077394404,3.733039158,6.766989537,6.523030161,7.537725382,13.90254905,0.166323527,0.366283195,0.379810829,0.374682256,0.955078162,5.355155525,5.960555852,3.561273279,4.831626864,12.17290423,0.181189473,0.18626737,0.201758565,0.222695861,0.799292733,2.078677961,2.332752582,4.431185894,5.422157781,15.5973407,0.111357748,0.074608292,0.281624526,0.270299301,1.031934796
99,1.448204412,2.222771571,2.73480401,3.286420387,12.33946436,0.222800679,0.104601015,0.11245923,0.185448008,0.747758837,12.6310366,11.83286283,5.090091914,3.030215052,2.255415575,0.839545881,0.598762935,0.251888827,0.229313572,0.131450601,1.505959169,2.304857041,4.593346845,10.32488234,15.27667614,0.078742963,0.16491311,0.298386704,0.516753813,1.032745627,2.685816952,4.458295458,6.882967167,7.130631166,14.07456581,0.19712418,0.273787439,0.306940146,0.407094216,0.885116119,3.201014017,2.836344049,3.054530836,4.054374644,12.28360144,0.161057309,0.110067083,0.126685611,0.224879154,0.752151719,1.354852599,1.93981558,3.661118832,6.295432447,15.00879633,0.055678874,0.104451608,0.237620693,0.281850554,0.952649025
100,4.400313406,3.948688321,3.915625929,4.018822644,12.83315842,0.074266893,0.13946802,0.194247761,0.206574996,0.692079056,13.02259529,13.25098557,5.665561004,3.243149083,2.006351278,0.770730645,0.580088067,0.290640954,0.171985179,0.10377679,2.79537519,3.239364665,5.141293338,11.18587731,15.59407071,0.177171667,0.153133602,0.229667342,0.486956173,0.989067475,3.314150276,4.950372882,6.931547622,7.297876879,15.17277733,0.123202612,0.310785741,0.300315539,0.394129432,0.821572612,4.268018689,4.207949231,4.105552199,4.298903432,12.93431579,0.120792982,0.203200768,0.182990327,0.176846713,0.704589803,2.190035709,2.685898496,4.204566159,6.941147444,15.67723636,0.037119249,0.139268811,0.198017245,0.26336855,0.900198439
101,2.116606449,3.077013195,3.307323728,4.03055986,12.16747571,0.018566723,0.122034518,0.107347447,0.126761929,0.810037703,12.14932994,12.57985753,5.320667071,3.189915575,2.587501303,0.828535443,0.736490082,0.288703348,0.212934031,0.124532148,2.273703059,2.756404842,4.902583975,10.63148437,14.68556516,0.068900093,0.106015571,0.253176598,0.632023632,1.042451883,3.234068578,4.868976616,6.933755824,7.395112759,13.89420495,0.160163396,0.362583365,0.446056903,0.453767438,0.884474265,3.704318108,3.742280805,3.702035068,4.333836117,12.17753415,0.100660818,0.101600384,0.150145909,0.172480128,0.810657085,2.152916459,2.317830924,4.050552746,6.375136087,14.8752303,0.074238499,0.094503836,0.189216478,0.255282674,1.051451293
102,2.989242441,2.867811164,3.205088065,3.075150505,10.82992363,0.018566723,0.13946802,0.138018146,0.159626133,0.718062954,10.55144016,11.52122598,4.743260375,2.788616825,2.435295344,0.79550413,0.603431652,0.217011913,0.167890293,0.186798222,1.761873799,3.188320131,4.045400351,10.02220105,12.30364997,0.108271574,0.117795079,0.247751385,0.493229361,1.015274366,2.932222177,4.469394949,5.882651438,6.540733497,12.38263972,0.160163396,0.299686251,0.368769816,0.309858336,0.860083829,3.744582435,3.166545297,3.382975012,3.691948047,10.8226509,0.040264327,0.135467178,0.154837969,0.205229519,0.718900468,1.577568095,2.148718797,3.674319982,6.022822895,12.98091028,0.055678874,0.124347153,0.167214562,0.251817298,0.933742419
103,1.596738198,2.684759388,3.051734569,2.985947665,9.266765337,0.148533786,0.043583756,0.086900314,0.100940055,0.603816292,8.950797767,10.12644683,4.270484423,2.452836238,1.695020907,0.669572248,0.50188706,0.182134998,0.143320982,0.034592263,2.441031856,2.36375458,3.982106201,8.491543316,10.53128764,0.00984287,0.113868576,0.166373193,0.444612158,0.823090499,2.47021238,4.0476143,5.301894183,6.125860411,10.34026155,0.080081698,0.133193889,0.251735084,0.245034416,0.76059652,2.858767235,3.014144721,3.195292625,3.069709612,9.321293771,0.080528655,0.093133685,0.060996776,0.130997565,0.609886872,2.060118336,2.223327088,3.071467482,5.625459819,10.92130992,0.037119249,0.029843317,0.158413796,0.189440536,0.78858847
104,2.023772832,3.408249743,2.760362926,3.647926629,9.344304587,0.018566723,0.200485279,0.11245923,0.117372157,0.666920044,9.730474392,9.666578218,3.820959747,2.198953356,2.206986406,0.73150596,0.569583455,0.232512763,0.114656786,0.096858338,1.545330651,2.8427879,3.423309282,8.244536561,11.6106233,0.098428704,0.109942073,0.153714363,0.475978095,0.954124954,2.75973852,4.232605812,5.237856311,5.814705597,10.78378239,0.117042482,0.29598642,0.366561614,0.287818203,0.786912518,3.925771907,3.666080517,3.218752924,3.550034018,9.390321685,0.140925145,0.160867274,0.107917372,0.163746957,0.66881314,1.447650723,1.895050605,3.427898522,5.106808596,11.47326086,0.055678874,0.08952995,0.16501437,0.175579033,0.893489643
105,1.31823735,3.556434514,3.026175653,3.788773217,10.13949435,0.204233956,0.156901523,0.291371642,0.180753121,0.943256735,10.22525594,10.35054523,4.787825322,2.968791774,2.393784628,1.009519514,0.791347504,0.443711857,0.19655449,0.193716675,1.820931021,2.995921502,4.522819078,8.954190888,12.03672793,0.157485926,0.200251634,0.287536279,0.704165287,1.287049531,2.223807155,4.654386461,5.522714432,6.098634365,11.83898971,0.283366009,0.499477084,0.488012751,0.567857537,1.033384301,4.99277658,4.072482053,3.148372029,3.997609032,10.11764019,0.100660818,0.237067562,0.281523579,0.244528788,0.944924795,1.670366219,2.312857038,3.991147573,5.538825428,12.26184933,0.111357748,0.139268811,0.239820885,0.283005679,1.257594296
106,2.376540574,3.582584768,3.1335231,3.713655037,9.898627741,0.092833616,0.183051776,0.148241713,0.260566188,0.915210623,9.931414882,10.23266013,4.774262077,3.214484887,1.978677467,0.887028394,0.925573114,0.406897336,0.253882883,0.214472033,1.801245281,2.995921502,4.331128225,8.798929499,11.81445467,0.157485926,0.145280597,0.343596811,0.830413184,1.051187513,3.369591452,4.517492742,6.405995429,5.577450051,11.40124556,0.271045747,0.384782347,0.510094776,0.54063149,1.019905376,4.348547344,4.428083396,3.204676745,3.41685316,9.995157734,0.201321636,0.211667466,0.2674474,0.242345496,0.918407975,1.373412224,2.163640455,3.665519215,5.163409731,12.25209108,0.185596247,0.139268811,0.268423376,0.376570822,1.158182138
107,2.599341253,3.722052788,3.726489951,3.795815546,11.25226508,0.074266893,0.235352284,0.163577062,0.215964768,0.841795801,11.29946178,11.62393775,5.152095318,3.37418541,2.303844743,0.931758298,0.701474705,0.329393082,0.20474426,0.145287506,1.673287966,2.984141995,5.047256316,10.23470527,13.02773666,0.098428704,0.180619121,0.282111066,0.68769817,1.074482527,2.975343092,5.042868638,6.635648488,6.888189707,12.85696953,0.203284311,0.358883535,0.423974878,0.526370228,0.94224109,4.690794125,4.555083876,4.030479244,3.700681218,11.30963441,0.261718127,0.194734069,0.201758565,0.181213299,0.856114492,2.078677961,2.531708027,3.786529754,6.31391445,13.65361955,0.092798123,0.109425494,0.215618777,0.332676063,1.087434835
108,2.580774529,4.096873092,3.470900791,4.223050197,11.44528833,0.185667232,0.148184771,0.219806677,0.201880109,0.690841728,11.85824149,11.36248961,5.123031222,3.550265473,2.483724513,0.798256739,0.478543476,0.401084517,0.126941441,0.159124412,2.076845651,3.200099639,5.081615997,9.954764281,13.88576968,0.157485926,0.176692618,0.307428726,0.531652634,0.894916793,3.209428055,4.898575258,6.273503279,7.214902262,13.21319828,0.178643788,0.321885232,0.404101056,0.514701922,0.72850384,3.382203489,4.834484931,4.039863363,4.877476012,11.36561436,0.120792982,0.220134165,0.262755341,0.181213299,0.698697176,2.39419158,2.531708027,3.971345849,6.720518527,13.76888886,0.092798123,0.154190469,0.231020119,0.351158067,0.84530829
109,2.172306618,4.262491366,3.230646981,5.122120917,9.513818587,0.05570017,0.095884264,0.132906363,0.176058235,0.628562862,9.187522179,10.50111135,4.708383461,5.478956405,2.566745945,0.695722038,0.463370146,0.302266593,0.221123801,0.145287506,1.939045466,2.866346916,4.533669504,9.574452294,10.52449326,0.088585833,0.157060105,0.258601811,0.457942681,0.837649883,3.763839811,6.034423147,5.745742884,6.386452568,10.72986669,0.264885617,0.29228659,0.344479589,0.357828037,0.69641116,2.818502908,4.504283684,3.458047966,4.176639038,9.75019282,0.080528655,0.118533781,0.168914148,0.185579884,0.63135287,1.83740284,2.467047507,3.423498139,6.249227438,11.54278838,0.074238499,0.129321039,0.195817053,0.257592924,0.791028032
